Region,Category,Sales,CustomerID,EmployeeName
North,Electronics,854,5882,Charlie
West,Furniture,5878,2122,Bob
East,Electronics,5902,3066,Diana
West,Food,558,3981,Charlie
North,Furniture,7586,1162,Bob
North,Electronics,5139,4714,Diana
South,Food,6930,6250,Bob
West,Electronics,5108,5869,Ethan
West,Electronics,5428,3473,Bob
West,Clothing,4570,3371,Alice
East,Electronics,4915,1650,Ethan
North,Electronics,4046,4009,Bob
West,Clothing,5003,7452,Bob
South,Electronics,7627,1365,Alice
North,Clothing,9839,8915,Diana
South,Food,5434,7256,Diana
North,Clothing,406,1219,Ethan
South,Food,804,8920,Diana
West,Clothing,8344,4406,Diana
West,Food,404,1997,Bob
South,Electronics,5343,1251,Charlie
East,Food,9176,6323,Alice
South,Food,8237,1798,Alice
North,Furniture,7717,6723,Ethan
South,Food,7136,6428,Diana
South,Electronics,8325,5559,Ethan
North,Furniture,8635,5610,Charlie
West,Furniture,3631,2379,Diana
North,Clothing,2811,9151,Charlie
South,Food,1808,3122,Diana
North,Clothing,7164,9012,Charlie
South,Clothing,9415,7348,Ethan
West,Food,4714,5856,Ethan
South,Clothing,2966,6400,Alice
South,Electronics,3661,6089,Ethan
West,Electronics,6982,5870,Bob
North,Food,4355,1474,Bob
East,Food,789,1160,Charlie
East,Furniture,218,8970,Diana
South,Food,2955,6074,Ethan
South,Food,195,9182,Ethan
West,Electronics,2650,8802,Ethan
North,Electronics,2997,6580,Charlie
East,Food,2233,3944,Ethan
East,Furniture,1356,3509,Alice
West,Electronics,1018,3619,Alice
West,Electronics,3276,9879,Bob
East,Clothing,8432,3814,Ethan
North,Food,2128,8942,Ethan
North,Clothing,2233,9411,Diana
North,Food,5027,6426,Alice
South,Furniture,4214,8342,Bob
North,Clothing,5455,3781,Charlie
South,Electronics,2345,4580,Bob
South,Food,369,1426,Charlie
West,Food,767,4362,Bob
South,Clothing,514,9226,Charlie
South,Clothing,1808,8554,Diana
West,Furniture,6717,3222,Ethan
North,Electronics,7382,9122,Ethan
North,Furniture,5212,4798,Ethan
East,Electronics,7565,4109,Charlie
East,Electronics,5612,1237,Charlie
South,Food,8038,5761,Alice
East,Electronics,6324,1088,Ethan
West,Clothing,9672,8191,Diana
East,Food,1874,2222,Diana
East,Furniture,1812,5946,Ethan
South,Electronics,871,9500,Ethan
West,Food,4941,4142,Alice
East,Clothing,3371,3401,Charlie
North,Furniture,8686,9069,Bob
West,Food,5536,7951,Charlie
West,Food,132,8947,Alice
South,Clothing,8653,3446,Alice
West,Clothing,271,5292,Bob
West,Electronics,4995,9160,Ethan
West,Furniture,4034,2152,Charlie
West,Food,3818,5532,Bob
West,Clothing,7023,9758,Ethan
West,Clothing,6702,1626,Bob
West,Food,1034,6743,Bob
North,Clothing,333,5952,Bob
West,Clothing,688,8085,Alice
South,Electronics,1907,9239,Diana
North,Food,9151,9587,Bob
West,Electronics,7826,7467,Charlie
East,Furniture,3630,8680,Charlie
South,Clothing,3787,4239,Ethan
North,Electronics,2921,7164,Ethan
South,Food,4484,8335,Diana
North,Furniture,9656,4615,Charlie
East,Furniture,4312,8936,Bob
South,Electronics,1818,1769,Bob
South,Electronics,3332,1919,Charlie
North,Clothing,9000,8244,Diana
North,Electronics,7031,3223,Ethan
East,Electronics,4488,7756,Bob
West,Electronics,6725,4194,Alice
North,Furniture,563,7245,Diana
North,Food,8465,2020,Bob
North,Electronics,6014,5273,Charlie
East,Furniture,8679,7088,Charlie
West,Furniture,5021,5035,Bob
West,Electronics,1046,4175,Diana
East,Furniture,8526,3925,Alice
West,Clothing,1507,5994,Charlie
South,Food,6705,5637,Charlie
East,Clothing,7614,6947,Diana
North,Food,5413,1066,Alice
West,Furniture,9564,3727,Bob
South,Electronics,2304,2835,Charlie
East,Electronics,4712,9341,Ethan
East,Furniture,5733,4801,Diana
North,Electronics,1861,9956,Alice
North,Furniture,870,9461,Charlie
East,Clothing,9868,9828,Diana
South,Furniture,3233,9814,Ethan
North,Furniture,2004,4754,Alice
East,Clothing,8595,7566,Bob
East,Clothing,8253,1836,Ethan
North,Furniture,6375,8789,Charlie
West,Clothing,5704,7882,Ethan
South,Food,2262,8967,Diana
West,Clothing,4971,6023,Bob
West,Electronics,5651,5928,Diana
South,Clothing,496,8670,Ethan
South,Clothing,3453,5682,Charlie
North,Furniture,5510,9492,Ethan
North,Clothing,1059,3360,Alice
North,Food,6526,7248,Alice
South,Furniture,3985,7464,Alice
West,Food,7970,9060,Bob
South,Electronics,3667,7822,Bob
North,Furniture,4289,2986,Charlie
West,Furniture,1854,1387,Ethan
North,Electronics,6158,8955,Bob
West,Electronics,3392,5480,Alice
North,Food,5338,4398,Diana
South,Clothing,4212,9177,Bob
East,Furniture,9103,1093,Alice
East,Furniture,1829,6938,Charlie
West,Food,928,7449,Alice
South,Furniture,4619,9646,Diana
North,Electronics,9523,2878,Ethan
West,Furniture,2491,8956,Bob
West,Clothing,6171,5404,Diana
North,Electronics,5921,2209,Diana
North,Food,8760,3161,Charlie
North,Food,9726,3493,Diana
South,Furniture,2529,9739,Diana
East,Electronics,398,6680,Bob
West,Electronics,9625,6306,Ethan
West,Electronics,860,7091,Alice
East,Furniture,5570,4442,Bob
West,Furniture,1293,7842,Bob
South,Food,129,8504,Bob
North,Clothing,6413,8931,Diana
East,Electronics,7239,8482,Alice
South,Furniture,1684,5761,Diana
North,Furniture,4812,9763,Alice
East,Clothing,953,8660,Alice
South,Furniture,9734,4260,Charlie
East,Furniture,2231,6617,Alice
East,Furniture,1622,5136,Bob
South,Electronics,960,1983,Alice
West,Clothing,9919,1559,Diana
South,Food,9731,7996,Diana
East,Clothing,9899,1696,Bob
East,Clothing,9363,6668,Diana
South,Food,9776,9080,Diana
North,Food,1989,2831,Diana
North,Furniture,4434,6769,Diana
North,Furniture,3836,4436,Diana
North,Furniture,302,4612,Ethan
South,Electronics,5475,6102,Ethan
West,Electronics,1659,9966,Charlie
North,Clothing,3974,6566,Ethan
East,Electronics,9735,2497,Diana
North,Electronics,1345,8778,Ethan
West,Food,1321,5689,Alice
South,Furniture,5965,4169,Ethan
West,Food,6868,2729,Ethan
West,Furniture,9367,7233,Alice
West,Clothing,944,2215,Ethan
North,Food,6030,6174,Charlie
North,Furniture,1847,5129,Ethan
West,Food,5096,7398,Charlie
South,Food,1531,2079,Alice
North,Furniture,4237,2990,Alice
South,Electronics,6754,9676,Charlie
North,Food,1917,7549,Diana
South,Clothing,437,8397,Bob
North,Electronics,5127,4203,Charlie
West,Food,7976,3400,Bob
East,Clothing,9349,7495,Alice
East,Clothing,2754,6263,Alice
South,Furniture,2807,1983,Diana
South,Electronics,8795,7681,Alice
West,Electronics,9921,7888,Ethan
West,Furniture,2261,2183,Ethan
South,Food,6961,9587,Diana
East,Food,3171,6306,Alice
West,Clothing,6952,9338,Charlie
South,Clothing,4689,9751,Bob
West,Clothing,2470,7508,Diana
West,Clothing,515,2760,Charlie
North,Furniture,7127,5797,Charlie
West,Food,4682,1695,Diana
South,Clothing,7677,2607,Ethan
West,Electronics,4829,9096,Diana
South,Clothing,8066,3755,Charlie
North,Clothing,3501,1813,Ethan
North,Food,1839,1842,Charlie
East,Clothing,3360,7462,Charlie
North,Furniture,6388,2418,Diana
North,Food,9306,1688,Ethan
South,Food,3089,9084,Charlie
East,Clothing,2667,2337,Diana
North,Furniture,8886,1096,Diana
West,Food,4597,7032,Charlie
East,Electronics,9116,8467,Ethan
North,Clothing,7787,9519,Alice
East,Food,2173,1068,Ethan
North,Clothing,8440,8887,Alice
South,Electronics,6291,6137,Diana
East,Clothing,9761,5803,Alice
East,Clothing,4010,2012,Diana
North,Furniture,3576,3027,Diana
East,Furniture,4769,7987,Alice
North,Electronics,4199,8740,Ethan
West,Furniture,3992,8269,Charlie
East,Food,9364,6593,Alice
East,Furniture,6285,1607,Alice
South,Food,8623,5209,Bob
South,Electronics,9621,1320,Ethan
East,Electronics,5904,6633,Bob
South,Clothing,8689,6275,Bob
East,Food,588,3005,Diana
North,Clothing,2527,2625,Bob
East,Clothing,3255,4053,Ethan
East,Clothing,7040,5414,Diana
West,Food,7563,6909,Charlie
South,Furniture,2221,8516,Charlie
South,Food,5246,1633,Ethan
West,Furniture,9028,7788,Bob
North,Food,1931,1756,Charlie
North,Electronics,308,3757,Diana
North,Electronics,6179,7818,Bob
West,Furniture,5646,4379,Alice
East,Clothing,1230,7129,Diana
North,Clothing,542,9139,Alice
North,Clothing,2655,8520,Ethan
West,Clothing,5757,5538,Bob
South,Food,6865,4597,Diana
West,Electronics,4521,3970,Charlie
South,Food,1823,2595,Diana
North,Food,9565,4520,Bob
North,Food,7907,8517,Alice
East,Furniture,5269,9987,Alice
East,Electronics,7231,5478,Ethan
South,Furniture,7529,9541,Bob
North,Clothing,9773,5501,Charlie
North,Electronics,7664,1468,Charlie
West,Furniture,5937,6571,Charlie
North,Furniture,9219,9303,Alice
North,Food,3764,8039,Alice
West,Furniture,5044,5935,Diana
West,Furniture,3208,6584,Bob
North,Clothing,4694,6184,Ethan
East,Clothing,8779,1336,Bob
East,Furniture,8010,7812,Ethan
North,Furniture,3438,9533,Ethan
East,Furniture,9085,2548,Alice
West,Food,8979,2869,Bob
East,Food,1149,8099,Diana
North,Food,6626,3698,Charlie
East,Clothing,4764,4726,Bob
North,Electronics,693,2369,Diana
East,Food,3980,8934,Bob
North,Food,2269,7954,Alice
North,Furniture,3079,7361,Bob
East,Food,7359,2197,Diana
East,Electronics,3508,4780,Bob
West,Clothing,1196,7417,Alice
South,Food,3834,1832,Diana
North,Clothing,2620,4068,Alice
North,Food,5309,3682,Alice
North,Clothing,2136,4202,Diana
North,Clothing,3449,6745,Alice
East,Food,2644,7607,Alice
East,Food,7541,9097,Charlie
South,Clothing,8738,3384,Ethan
North,Electronics,9812,2145,Bob
South,Electronics,8868,5239,Alice
West,Electronics,2378,8446,Alice
South,Electronics,6769,4560,Ethan
South,Food,5824,1547,Ethan
West,Furniture,5170,1215,Ethan
West,Clothing,1363,9155,Alice
South,Electronics,7058,6347,Diana
West,Electronics,7026,3271,Charlie
South,Furniture,8913,2359,Diana
East,Furniture,8266,4019,Bob
East,Food,8095,4212,Diana
South,Clothing,712,8593,Diana
West,Clothing,8016,9699,Ethan
West,Furniture,7923,7401,Diana
East,Furniture,2980,2038,Ethan
East,Furniture,6875,7081,Bob
West,Food,9202,7861,Diana
West,Clothing,8745,5445,Bob
West,Furniture,515,2515,Alice
West,Electronics,8371,9612,Charlie
South,Clothing,5097,1424,Bob
West,Clothing,5327,8379,Bob
East,Electronics,1134,2343,Diana
East,Electronics,1838,5857,Charlie
North,Clothing,3630,9462,Bob
West,Clothing,2221,8922,Ethan
South,Furniture,6633,5736,Alice
North,Food,1410,3981,Charlie
North,Food,2138,7277,Bob
South,Furniture,6259,1905,Diana
North,Electronics,8393,6320,Bob
North,Electronics,3728,2078,Ethan
East,Electronics,7245,6726,Diana
North,Electronics,1134,2122,Ethan
South,Furniture,3311,6030,Bob
West,Clothing,8685,3170,Bob
West,Furniture,439,5522,Alice
West,Electronics,4337,5592,Charlie
East,Furniture,3990,4306,Charlie
East,Food,865,8123,Diana
East,Food,6610,7425,Charlie
South,Electronics,5919,7674,Charlie
West,Furniture,9752,5444,Diana
South,Food,7003,1341,Ethan
South,Clothing,2253,7696,Ethan
North,Electronics,1705,1870,Bob
West,Furniture,1881,6802,Ethan
North,Electronics,3001,8843,Diana
East,Food,6565,1638,Alice
East,Clothing,9467,5131,Alice
South,Food,7163,3409,Charlie
South,Electronics,7666,1141,Bob
North,Clothing,2518,7755,Charlie
North,Furniture,6553,2221,Ethan
South,Food,9399,7463,Alice
West,Clothing,4540,1726,Charlie
South,Electronics,8106,5174,Charlie
West,Furniture,5309,6629,Alice
North,Electronics,2124,4641,Alice
East,Electronics,4883,2959,Bob
East,Furniture,8801,4642,Bob
North,Clothing,6239,1227,Bob
North,Clothing,7632,1246,Charlie
East,Furniture,5935,1822,Ethan
West,Furniture,9280,2499,Alice
North,Electronics,5433,4230,Charlie
West,Electronics,6909,1907,Diana
West,Food,1260,8444,Alice
East,Furniture,5451,7449,Diana
West,Food,9124,4064,Alice
East,Furniture,575,6855,Ethan
North,Food,8882,3834,Bob
South,Electronics,8985,3259,Diana
South,Electronics,5264,8074,Ethan
South,Clothing,6227,6195,Charlie
South,Food,2188,3552,Bob
South,Furniture,2862,5127,Ethan
South,Food,5097,9233,Ethan
West,Electronics,2921,1319,Ethan
West,Clothing,1617,5012,Alice
South,Food,8501,6006,Bob
North,Electronics,6556,8603,Alice
North,Furniture,9087,6010,Charlie
West,Clothing,1621,7923,Bob
West,Electronics,5427,1694,Charlie
South,Furniture,4972,6130,Bob
North,Food,7265,9018,Alice
East,Furniture,2663,4878,Diana
South,Furniture,7600,8986,Alice
West,Furniture,3118,2881,Bob
West,Clothing,401,7750,Diana
West,Electronics,8818,3476,Diana
East,Electronics,6608,3993,Diana
North,Furniture,8838,4189,Bob
West,Food,445,5434,Ethan
South,Food,7711,2137,Diana
East,Electronics,8346,7883,Diana
North,Food,2771,2189,Diana
South,Furniture,1448,3163,Ethan
South,Electronics,5096,5562,Charlie
East,Electronics,8822,7731,Alice
East,Food,8407,2660,Charlie
East,Electronics,5830,9802,Alice
West,Clothing,4591,8366,Bob
North,Furniture,2139,1936,Ethan
West,Clothing,6678,4272,Alice
East,Electronics,9349,1717,Charlie
East,Food,9609,1032,Charlie
East,Clothing,6459,5474,Charlie
West,Clothing,2354,9970,Charlie
South,Clothing,7547,9853,Diana
East,Food,9283,6398,Diana
West,Food,3235,6589,Alice
East,Electronics,8137,7820,Diana
West,Food,3441,6809,Diana
North,Clothing,7426,9396,Diana
North,Electronics,3145,9406,Bob
West,Food,9369,1186,Bob
East,Furniture,4328,7352,Ethan
West,Food,7367,8411,Diana
North,Food,2901,1628,Alice
West,Electronics,2353,4200,Alice
North,Electronics,3810,3602,Diana
North,Electronics,8024,3952,Ethan
South,Furniture,8837,8384,Ethan
East,Furniture,2972,5723,Charlie
West,Food,7511,1623,Charlie
East,Food,9956,4799,Diana
East,Electronics,1037,2286,Alice
North,Electronics,4635,5828,Bob
North,Furniture,6218,4977,Charlie
West,Furniture,746,6074,Diana
West,Electronics,6156,6913,Ethan
West,Food,9928,8142,Charlie
North,Furniture,4676,6118,Bob
South,Electronics,3736,9048,Alice
West,Electronics,1858,4148,Alice
North,Electronics,2207,4134,Alice
South,Furniture,2710,1507,Diana
East,Food,1281,5265,Diana
North,Furniture,8488,2410,Ethan
West,Food,5116,3419,Bob
West,Furniture,9218,3009,Bob
South,Electronics,2093,3520,Bob
South,Electronics,6644,5829,Ethan
North,Clothing,4415,8530,Ethan
South,Electronics,6740,2529,Bob
North,Food,7280,8378,Charlie
South,Electronics,7377,6914,Charlie
East,Clothing,6319,7607,Bob
West,Electronics,6898,2944,Bob
West,Electronics,9501,4881,Alice
East,Furniture,6241,6298,Charlie
West,Food,2820,8854,Diana
West,Clothing,2439,5143,Charlie
West,Furniture,9663,8653,Alice
West,Clothing,8184,8254,Ethan
East,Electronics,1641,7092,Bob
North,Clothing,2268,4093,Charlie
West,Furniture,5862,8155,Diana
East,Electronics,4095,2965,Ethan
West,Furniture,6921,4296,Diana
East,Food,3906,4379,Bob
East,Food,2459,1192,Bob
North,Food,9722,3695,Diana
South,Clothing,2983,1908,Alice
North,Food,9992,1305,Bob
North,Clothing,2842,5079,Diana
West,Clothing,7070,9347,Bob
East,Furniture,8718,4631,Charlie
South,Electronics,8040,1598,Bob
East,Electronics,2351,1266,Bob
West,Furniture,224,9586,Alice
East,Food,2592,8021,Alice
West,Furniture,4121,1364,Charlie
North,Furniture,7069,1468,Ethan
North,Electronics,9409,8335,Bob
West,Clothing,9058,7404,Alice
North,Furniture,697,6453,Alice
East,Furniture,8081,8469,Diana
South,Clothing,4533,6275,Charlie
South,Electronics,938,2937,Bob
East,Food,6767,9341,Ethan
South,Furniture,6533,4558,Bob
East,Food,2633,1759,Diana
West,Food,8081,4378,Ethan
South,Furniture,897,1131,Ethan
West,Food,6497,5601,Ethan
West,Furniture,4469,9270,Alice
East,Clothing,8293,8831,Charlie
South,Clothing,467,6753,Charlie
North,Clothing,2725,5972,Ethan
North,Clothing,2269,9745,Ethan
North,Electronics,6360,2390,Diana
North,Clothing,6160,4839,Diana
East,Furniture,9617,6426,Diana
West,Furniture,7838,4919,Alice
South,Furniture,2596,5305,Charlie
East,Food,1083,9011,Bob
North,Furniture,6253,2386,Alice
South,Electronics,8984,5923,Ethan
East,Electronics,1857,7381,Charlie
West,Electronics,5483,7243,Alice
North,Electronics,5795,2979,Charlie
South,Electronics,1284,9318,Diana
South,Electronics,5941,1860,Ethan
North,Clothing,9665,8040,Charlie
West,Electronics,9015,9010,Charlie
North,Food,1105,6990,Diana
West,Electronics,4358,1716,Diana
South,Furniture,863,9738,Diana
North,Furniture,8876,3622,Charlie
West,Food,4844,7685,Bob
West,Electronics,9282,4796,Bob
East,Clothing,8667,7954,Charlie
West,Clothing,7630,4722,Charlie
North,Clothing,7363,2211,Charlie
North,Clothing,7633,4702,Diana
West,Electronics,2929,1641,Bob
North,Food,263,9825,Bob
South,Clothing,1731,3943,Alice
South,Electronics,4862,8761,Bob
North,Electronics,3927,4280,Bob
West,Electronics,7647,6671,Ethan
South,Electronics,4216,1863,Bob
West,Electronics,1707,1710,Bob
North,Furniture,6119,2955,Alice
East,Electronics,7330,4939,Bob
South,Electronics,3917,6619,Charlie
North,Electronics,416,4685,Alice
South,Furniture,1991,7111,Diana
West,Furniture,8948,4768,Charlie
East,Food,2025,6380,Bob
East,Food,7333,8251,Bob
North,Electronics,9904,5498,Bob
South,Clothing,3742,5727,Charlie
East,Electronics,6493,4561,Alice
South,Food,4794,5402,Ethan
West,Clothing,4234,2705,Charlie
West,Clothing,7872,8359,Diana
North,Food,8853,6915,Ethan
East,Electronics,244,3166,Diana
East,Food,7433,2395,Bob
South,Clothing,5984,1049,Ethan
West,Furniture,6428,6642,Alice
East,Electronics,571,7674,Alice
North,Food,9321,8440,Ethan
North,Food,2710,1779,Ethan
East,Food,1197,9339,Bob
North,Furniture,1032,5806,Diana
East,Furniture,8698,5664,Charlie
East,Electronics,1639,8123,Alice
East,Electronics,8647,6869,Charlie
East,Electronics,7378,6489,Bob
South,Food,8690,1667,Charlie
East,Furniture,5560,8363,Bob
North,Electronics,4495,4317,Bob
West,Furniture,5225,4937,Diana
South,Clothing,3194,6225,Ethan
West,Electronics,8156,9739,Charlie
West,Furniture,7650,4551,Charlie
West,Electronics,8464,6950,Ethan
West,Furniture,1142,6856,Charlie
West,Furniture,1922,2661,Alice
North,Food,6594,8671,Alice
East,Clothing,8310,5394,Ethan
North,Electronics,9310,8484,Bob
South,Furniture,4099,6712,Alice
North,Electronics,8889,6711,Alice
South,Furniture,2911,5847,Ethan
East,Clothing,5393,8045,Bob
West,Furniture,1128,6930,Diana
East,Furniture,3705,8405,Diana
North,Electronics,5764,1572,Ethan
North,Clothing,6001,4582,Ethan
East,Furniture,3905,8414,Diana
East,Electronics,2617,3369,Ethan
North,Furniture,9859,3744,Ethan
East,Electronics,2806,2834,Ethan
South,Clothing,9662,8993,Charlie
South,Food,9576,4966,Bob
North,Clothing,2272,2835,Alice
North,Electronics,5485,5500,Ethan
East,Clothing,2702,5301,Charlie
East,Electronics,5098,4377,Charlie
West,Electronics,1518,4316,Ethan
South,Clothing,1331,4598,Ethan
North,Food,5720,7035,Charlie
North,Clothing,9556,1816,Charlie
North,Electronics,2626,7008,Diana
North,Food,9045,5906,Diana
West,Electronics,3509,7321,Diana
South,Food,6541,6580,Ethan
West,Clothing,4222,1789,Bob
South,Clothing,6644,6313,Diana
North,Electronics,549,6596,Bob
South,Food,1284,5076,Bob
North,Electronics,664,7490,Ethan
West,Food,3394,8688,Bob
South,Electronics,915,9249,Charlie
East,Clothing,9096,7677,Ethan
South,Furniture,4031,9721,Bob
North,Electronics,9872,2447,Alice
East,Furniture,6200,9452,Charlie
North,Clothing,5713,7006,Bob
East,Furniture,3133,3762,Ethan
East,Food,5482,1397,Bob
South,Furniture,1292,4841,Charlie
South,Electronics,7084,9149,Bob
East,Furniture,445,5617,Diana
East,Food,4169,6599,Ethan
East,Clothing,6093,5804,Charlie
North,Food,1502,6958,Ethan
South,Electronics,6472,1034,Charlie
North,Food,7525,7081,Charlie
South,Furniture,6116,2996,Ethan
West,Furniture,3984,9630,Bob
North,Food,9487,2482,Charlie
South,Furniture,8711,8564,Charlie
East,Furniture,2317,1922,Bob
East,Electronics,4642,5036,Diana
South,Electronics,2418,6109,Charlie
East,Electronics,9179,6209,Ethan
East,Clothing,2238,4153,Charlie
West,Clothing,9573,4890,Charlie
West,Electronics,9451,6333,Charlie
West,Food,7673,7647,Charlie
North,Food,7070,6016,Charlie
West,Food,714,1692,Bob
West,Electronics,9817,7599,Ethan
West,Clothing,7286,9806,Charlie
South,Furniture,4067,6690,Alice
East,Food,2903,2218,Charlie
South,Electronics,5611,2315,Charlie
West,Electronics,3689,8289,Charlie
North,Furniture,8337,6218,Diana
South,Clothing,6056,7209,Diana
West,Clothing,1943,1133,Alice
North,Electronics,2717,7752,Alice
North,Furniture,5602,9951,Alice
North,Clothing,8359,4811,Bob
East,Furniture,1952,6413,Bob
North,Furniture,2341,9676,Diana
West,Electronics,1002,4766,Ethan
South,Furniture,9879,4712,Diana
South,Furniture,4758,9879,Diana
West,Furniture,1588,5259,Ethan
East,Food,2256,3729,Ethan
East,Furniture,4934,6622,Ethan
North,Furniture,227,5986,Bob
